,times,002506,000533,002581,600519,002220,002603,002397,002400,600095,002065,600485,601360,002129,002074,600891,600518,002083,600010,600978,600881,000541,000564,002176,000792,000963,000413,600069,002263,600728,002426,600606,600175,002007,600418,600290,002415,002185,002604,000532,002256,000540,002104,002447,002217,600093,002533,600589,002154,600701,000557,600880,000016,002152,002030,600703,600291,600196,000903,002204,000609,601558,002230,002046,002195,000561,601005,600268,600068,600082,600123,000676,601018,000731,000987,600811,600721,600289,601177
53,2020-03-05,5.47,2.89,9.67,1171.0,1.29,15.8,5.18,3.16,10.72,15.98,1.7,22.65,17.5,22.57,0.0,3.34,7.35,1.24,2.72,3.47,5.01,2.17,3.01,10.34,20.68,3.74,2.37,1.94,10.9,2.16,6.37,1.54,45.02,5.81,1.92,36.18,13.74,,12.49,2.37,4.03,7.96,2.65,7.67,14.72,5.94,6.75,3.86,1.81,3.1,3.86,11.01,10.26,15.52,25.04,8.41,28.68,2.92,3.19,5.18,1.05,42.8,6.53,3.36,6.97,1.71,6.59,7.11,3.75,6.04,9.93,3.54,5.0,9.29,3.46,6.49,4.65,8.74
54,2020-03-04,5.46,2.78,8.79,1128.92,1.26,15.71,5.11,3.11,10.06,16.2,1.62,22.39,17.4,22.56,0.0,3.3,7.31,1.22,2.68,3.44,4.91,2.11,2.95,10.38,19.96,3.71,2.35,1.91,11.02,2.16,6.37,1.52,43.7,5.94,1.86,35.53,13.29,,11.35,2.31,4.04,8.05,2.59,7.7,14.74,5.81,6.34,3.51,1.72,3.02,3.78,10.01,10.32,15.36,24.76,7.75,28.52,2.88,3.15,5.12,1.03,43.26,6.37,3.33,6.84,1.68,5.99,7.14,3.73,5.91,10.04,3.53,4.91,9.0,3.36,6.4,4.43,8.68
55,2020-03-03,5.54,2.7,8.98,1113.0,1.24,16.22,5.21,3.07,9.53,17.2,1.54,23.1,18.2,22.75,0.0,3.31,7.3,1.21,2.57,3.38,4.92,2.08,2.93,10.23,19.85,3.79,2.46,1.86,11.06,2.19,6.16,1.55,44.29,6.13,1.83,35.85,13.41,,11.47,2.32,3.98,7.84,2.59,7.81,14.54,5.93,6.09,3.19,1.8,3.02,3.76,10.84,10.15,15.74,25.52,7.57,27.73,2.89,3.1,4.92,1.03,43.8,6.4,3.32,6.8,1.66,6.12,7.09,3.65,5.81,9.52,3.5,4.85,8.9,3.34,6.21,4.22,8.08
56,2020-03-02,5.67,2.7,8.66,1086.01,1.24,16.14,5.28,2.98,9.36,16.17,1.47,23.02,18.12,22.5,1.19,3.25,7.3,1.21,2.54,3.41,4.9,2.06,2.94,10.04,19.74,3.76,2.36,1.84,10.17,2.25,6.16,1.59,42.31,5.7,1.84,35.6,13.4,,11.6,2.31,3.81,7.8,2.59,7.72,13.66,5.58,6.08,3.26,1.78,2.95,3.74,10.09,9.96,14.8,25.29,7.54,27.6,2.87,3.09,4.92,1.03,40.78,6.29,3.32,6.7,1.65,6.29,7.24,3.59,5.78,9.08,3.38,4.86,8.84,3.26,6.23,4.02,7.97
57,2020-02-28,5.52,2.59,8.54,1057.0,1.21,16.14,5.38,2.88,8.56,14.75,1.52,22.35,17.58,22.28,1.15,3.21,7.18,1.17,2.46,3.16,4.75,1.99,2.92,9.56,19.3,3.64,2.41,1.81,9.84,2.17,5.84,1.67,41.5,5.44,1.81,35.0,13.46,,11.13,2.25,3.61,7.36,2.52,7.16,13.18,5.42,5.53,3.19,1.76,2.86,3.6,9.66,9.44,14.62,24.65,7.29,26.88,2.74,2.94,4.69,1.01,38.59,6.04,3.16,6.31,1.6,5.72,6.65,3.38,5.57,8.4,3.29,4.72,8.48,3.17,6.11,3.83,7.95
58,2020-02-27,5.88,2.85,8.5,1087.39,1.26,16.36,5.27,3.07,9.4,16.23,1.6,24.3,19.08,23.97,1.18,3.3,7.11,1.2,2.62,3.2,5.0,2.1,3.14,9.66,20.04,3.89,2.46,1.91,10.91,2.41,6.05,1.75,41.75,6.02,1.9,36.8,14.71,,11.07,2.44,3.8,8.04,2.71,7.95,14.53,5.63,6.05,3.09,1.69,3.0,3.81,9.02,10.3,14.57,26.54,7.88,28.05,2.94,3.08,5.01,1.03,40.99,6.61,3.35,6.85,1.63,5.68,6.6,3.57,5.81,9.23,3.42,4.93,9.06,3.28,6.32,0.0,8.11
59,2020-02-26,5.72,2.72,8.87,1073.7,1.26,16.31,4.79,3.08,9.39,15.1,1.68,26.46,19.94,23.71,1.18,3.33,6.97,1.22,2.67,3.31,5.05,2.11,3.18,9.2,20.07,4.1,2.24,1.91,11.09,2.4,6.04,1.69,41.23,5.89,1.91,36.9,15.55,,11.21,2.51,3.89,7.79,2.77,7.34,14.44,5.12,5.9,3.1,1.71,2.99,3.84,10.01,10.15,15.12,28.35,8.11,28.04,2.78,3.07,5.01,1.04,39.78,6.87,3.45,6.9,1.66,5.16,6.53,3.59,5.82,9.29,3.38,4.98,9.07,3.27,6.33,3.65,8.15
60,2020-02-25,5.81,2.66,9.32,1074.81,1.25,17.14,4.47,3.0,9.62,16.23,1.77,27.84,22.15,25.45,1.2,3.37,7.14,1.19,2.59,3.01,4.93,2.07,3.2,9.13,20.36,4.26,2.04,1.9,11.43,2.57,5.9,1.65,42.59,5.35,1.9,38.35,17.13,,11.31,2.46,3.77,8.14,2.75,7.59,15.17,5.18,5.95,3.19,1.63,2.94,3.84,10.09,10.87,16.32,31.5,8.1,29.31,2.67,3.01,5.03,1.04,42.0,6.74,3.5,7.01,1.62,5.14,5.94,3.52,5.74,9.85,3.35,4.91,9.13,3.26,6.45,3.48,8.22
61,2020-02-24,5.69,2.72,8.47,1087.18,1.28,16.36,4.45,3.05,9.77,16.62,1.86,29.0,20.14,24.11,1.19,3.34,6.96,1.21,2.65,3.04,5.0,2.09,3.26,9.23,20.58,3.91,2.08,1.92,11.37,2.66,5.95,1.63,41.18,4.86,1.95,39.05,15.57,,11.41,2.48,3.87,8.15,2.79,7.14,15.43,5.27,6.06,3.06,1.64,3.02,3.97,10.97,11.09,15.17,29.78,8.28,26.79,2.67,3.06,5.13,1.05,42.4,6.49,3.47,7.12,1.63,5.21,6.07,3.61,5.86,10.1,3.42,4.99,9.18,3.35,6.22,3.31,8.45
62,2020-02-21,5.43,2.73,8.53,1112.88,1.31,16.08,4.49,3.06,9.96,16.22,1.8,26.79,19.13,26.28,1.25,3.38,6.95,1.22,2.67,3.07,4.99,2.13,3.28,9.21,20.72,3.55,2.11,1.94,10.93,2.56,6.08,1.57,40.7,4.89,2.01,39.4,14.15,,11.4,2.53,4.09,7.83,2.81,7.0,15.17,5.19,5.9,2.96,1.68,3.05,3.82,11.61,10.72,14.65,27.95,8.35,26.43,2.64,3.06,5.12,1.05,41.34,6.31,3.3,6.84,1.65,5.2,6.14,3.65,5.87,10.0,3.5,4.99,9.12,3.31,6.23,3.15,8.46
63,2020-02-20,5.49,2.68,8.48,1118.0,1.31,15.91,4.51,3.04,10.15,15.56,1.89,24.97,19.33,26.89,1.26,3.38,6.81,1.22,2.64,3.07,4.89,2.15,3.27,9.25,20.54,3.58,2.04,1.93,10.2,2.39,6.12,1.55,40.07,4.76,2.03,38.79,12.9,,11.38,2.61,4.33,7.71,2.55,6.89,14.22,5.18,5.69,2.94,1.68,3.03,3.8,10.55,10.28,14.15,27.55,8.28,26.26,2.64,3.05,5.25,1.05,39.01,6.27,3.2,6.73,1.65,5.11,6.18,3.62,5.89,9.45,3.47,4.98,9.17,3.33,6.49,3.26,8.48
64,2020-02-19,5.49,2.63,8.68,1096.5,1.29,16.67,4.43,3.0,9.46,15.51,1.93,24.53,18.39,25.96,1.25,3.37,6.82,1.2,2.55,3.01,4.81,2.07,3.22,9.24,20.38,3.45,2.03,1.92,10.17,2.46,6.06,1.55,39.76,4.69,1.98,38.17,11.88,,11.08,2.49,4.31,7.31,2.49,6.86,14.02,5.05,5.57,2.91,1.65,3.0,3.71,9.59,10.1,14.15,25.95,7.98,26.09,2.57,2.99,5.06,1.04,38.66,6.22,3.16,6.73,1.62,5.14,6.12,3.57,5.78,9.33,3.41,4.95,8.73,3.31,6.4,3.29,8.4
65,2020-02-18,5.58,2.64,9.15,1084.0,1.31,17.2,4.45,3.02,9.41,16.02,2.03,25.34,17.79,25.22,1.27,3.41,6.59,1.22,2.54,3.01,4.84,2.07,3.31,9.29,20.69,3.37,2.02,1.88,10.27,2.25,6.09,1.51,41.18,4.71,2.02,36.83,11.45,,10.87,2.26,3.92,7.4,2.57,6.64,14.44,5.08,5.73,2.97,1.68,3.0,3.77,9.14,10.4,14.97,26.88,7.85,26.53,2.59,2.99,5.16,1.04,40.05,6.15,3.21,6.77,1.64,4.93,6.16,3.56,5.82,9.74,3.41,4.97,8.7,3.37,6.74,3.27,8.51
66,2020-02-17,5.55,2.61,8.86,1093.82,1.27,16.85,4.41,2.97,9.45,15.6,2.07,25.19,17.05,25.45,1.25,3.34,6.37,1.22,2.51,3.03,4.78,2.06,3.13,8.96,20.77,3.06,1.99,1.88,9.84,2.25,6.17,1.46,42.31,4.71,2.03,37.15,10.9,,10.74,2.25,3.72,7.23,2.46,6.28,14.36,4.99,5.54,2.98,1.67,2.92,3.68,8.31,10.26,14.79,24.85,7.8,26.76,2.59,2.93,5.32,1.03,39.54,6.13,3.13,6.7,1.65,4.77,6.21,3.55,5.83,9.35,3.41,5.01,8.71,3.41,7.09,3.35,8.35
